OrderID,ProductID,Quantity,Price,Revenue,ProfitMargin
1557,46,2,63.39,126.78,18.57
1557,398,1,375.9,375.9,47.08
1557,115,2,261.74,523.48,88.13
1557,177,3,457.73,1373.19,219.36
1558,270,2,176.53,353.06,78.23
1558,103,2,151.16,302.32,51.81
1558,56,1,15.04,15.04,3.34
1558,162,1,127.8,127.8,14.95
1558,425,2,128.23,256.46,61.62
1559,284,3,467.45,1402.35,187.49
1559,266,2,466.57,933.14,250.01
1560,404,3,88.57,265.71,63.73
1560,124,3,356.27,1068.81,144.83
1561,353,2,229.84,459.68,65.83
1561,193,2,484.62,969.24,125.51
1561,329,1,295.06,295.06,75.21
1562,293,2,10.66,21.32,4.22
1563,388,3,336.5,1009.5,227.42
1563,167,3,324.29,972.87,209.28
1564,479,1,101.65,101.65,20.34
1564,70,3,353.06,1059.18,295.91
1564,284,3,467.45,1402.35,295.94
1564,185,3,207.78,623.34,165.25
1564,41,2,190.88,381.76,78.58
1565,43,1,313.64,313.64,88.72
1565,392,3,38.2,114.6,19.21
1565,372,3,101.24,303.72,50.12
1565,243,3,192.65,577.95,96.58
1565,77,1,311.61,311.61,45.35
1566,20,2,235.82,471.64,79.81
1566,493,1,26.76,26.76,7.05
1566,209,3,368.7,1106.1,286.54
1567,414,1,302.85,302.85,30.7
1567,189,1,227.53,227.53,37.96
1568,477,3,393.3,1179.9,232.34
1568,248,2,211.63,423.26,126.39
1568,158,1,184.99,184.99,41.25
1568,174,2,484.46,968.92,252.28
1568,460,2,328.44,656.88,180.6
1569,434,3,290.04,870.12,116.72
1569,220,3,87.04,261.12,59.65
1569,304,1,487.96,487.96,80.38
1569,386,3,254.76,764.28,189.0
1569,47,2,142.45,284.9,33.25
1570,78,1,211.79,211.79,24.9
1570,286,1,190.67,190.67,50.56
1570,393,1,319.6,319.6,47.08
1571,457,3,360.14,1080.42,227.05
1571,217,2,447.58,895.16,162.26
1571,224,3,437.0,1311.0,382.78
1572,447,1,452.71,452.71,66.92
1572,92,2,101.31,202.62,26.26
1573,15,3,295.21,885.63,195.34
1573,123,1,247.42,247.42,54.59
1574,98,2,182.66,365.32,87.03
1575,103,2,151.16,302.32,84.82
1575,100,2,71.97,143.94,27.18
1575,25,2,152.99,305.98,73.09
1575,211,2,364.78,729.56,152.97
1576,46,1,63.39,63.39,17.99
1576,123,3,247.42,742.26,74.74
1576,41,3,190.88,572.64,154.45
1577,28,1,86.47,86.47,13.7
1578,309,3,140.23,420.69,92.53
1579,435,1,480.07,480.07,83.22
1579,329,3,295.06,885.18,258.51
1579,190,3,473.05,1419.15,351.9
1579,496,3,490.97,1472.91,198.35
1579,72,2,41.54,83.08,13.3
1580,257,2,127.56,255.12,74.26
1580,334,1,466.82,466.82,70.56
1580,167,2,324.29,648.58,164.9
1581,171,2,195.13,390.26,52.54
1581,32,1,96.58,96.58,27.25
1581,412,1,391.62,391.62,43.46
1581,297,1,240.1,240.1,68.26
1581,96,2,342.78,685.56,171.38
1582,497,1,97.53,97.53,18.72
1583,290,1,267.01,267.01,42.4
1583,87,3,80.73,242.19,57.79
1584,408,3,229.08,687.24,137.14
1584,372,1,101.24,101.24,21.55
1584,156,3,327.48,982.44,252.77
1584,282,1,216.06,216.06,53.96
1584,52,2,178.71,357.42,61.02
1585,282,1,216.06,216.06,26.0
1586,290,3,267.01,801.03,201.44
1586,454,1,193.05,193.05,29.55
1586,399,3,119.56,358.68,46.5
1587,319,1,204.1,204.1,22.28
1587,422,1,82.7,82.7,17.55
1587,59,3,259.15,777.45,92.53
1587,420,2,177.05,354.1,63.82
1588,158,2,184.99,369.98,69.48
1588,228,1,473.52,473.52,70.85
1588,24,3,335.61,1006.83,183.61
1589,22,2,271.36,542.72,135.38
1589,42,1,74.67,74.67,21.51
1589,36,2,478.21,956.42,149.41
1589,230,1,112.9,112.9,26.95
1590,2,2,119.32,238.64,50.22
1590,24,3,335.61,1006.83,244.64
1591,470,1,105.35,105.35,16.88
1591,303,1,180.16,180.16,48.87
1592,274,2,30.13,60.26,16.63
1593,167,1,324.29,324.29,96.15
1594,93,3,431.65,1294.95,187.28
1594,232,3,212.47,637.41,162.97
1594,325,1,418.88,418.88,91.43
1594,285,2,111.24,222.48,56.99
1595,459,1,370.79,370.79,94.43
1595,375,1,222.38,222.38,33.58
1595,330,3,454.93,1364.79,262.85
1596,56,3,15.04,45.12,12.06
1596,336,2,384.89,769.78,193.72
1596,325,2,418.88,837.76,155.89
1596,189,2,227.53,455.06,77.31
1596,215,1,208.37,208.37,55.85
1597,405,1,413.95,413.95,64.86
1597,481,2,249.14,498.28,77.43
1597,287,3,139.2,417.6,108.41
1597,476,3,363.87,1091.61,159.24
1598,106,1,268.92,268.92,60.39
1599,158,2,184.99,369.98,52.51
1599,250,3,462.37,1387.11,317.77
1599,275,2,74.31,148.62,23.23
1600,202,1,325.2,325.2,48.78
1600,246,3,18.86,56.58,5.92
1600,143,2,59.21,118.42,28.46
1601,453,3,72.98,218.94,45.93
1602,185,3,207.78,623.34,168.3
1602,190,3,473.05,1419.15,375.75
1602,136,2,295.43,590.86,174.8
1602,236,3,182.13,546.39,84.85
1603,296,2,419.03,838.06,232.94
1603,60,3,19.88,59.64,16.97
1603,190,1,473.05,473.05,87.3
1603,43,2,313.64,627.28,97.43
1603,466,1,297.73,297.73,65.36
1604,158,2,184.99,369.98,100.06
1604,500,3,283.79,851.37,115.24
1604,359,3,468.06,1404.18,216.96
1604,276,2,132.62,265.24,29.31
1605,443,1,180.5,180.5,27.54
1605,149,1,292.78,292.78,45.55
1605,164,1,432.15,432.15,67.93
1606,445,3,110.77,332.31,55.96
1606,223,1,183.61,183.61,45.9
1606,81,3,287.2,861.6,197.07
1606,407,3,399.91,1199.73,264.29
1606,387,3,293.98,881.94,211.72
1607,489,2,182.5,365.0,50.78
1607,289,2,99.8,199.6,44.87
1607,269,1,20.32,20.32,2.76
1607,94,2,335.6,671.2,194.88
1608,36,3,478.21,1434.63,383.34
1608,337,3,420.73,1262.19,238.68
1608,346,3,310.69,932.07,222.41
1608,429,2,298.27,596.54,133.46
1609,125,2,119.93,239.86,57.7
1609,184,3,25.0,75.0,9.38
1609,23,1,89.33,89.33,22.56
1609,29,1,200.62,200.62,49.24
1610,123,1,247.42,247.42,26.5
1611,499,2,305.69,611.38,125.24
1611,328,3,305.52,916.56,161.16
1611,308,2,122.21,244.42,41.11
1611,191,1,163.32,163.32,46.46
1612,124,3,356.27,1068.81,129.15
1612,370,2,333.55,667.1,182.62
1612,472,1,12.9,12.9,2.58
1612,463,3,499.58,1498.74,235.62
1613,433,2,107.25,214.5,48.84
1613,48,1,432.81,432.81,48.55
1614,205,1,271.23,271.23,54.6
1614,429,3,298.27,894.81,257.63
1614,60,1,19.88,19.88,3.88
1614,456,1,373.23,373.23,96.11
1614,371,2,187.35,374.7,49.07
1615,70,3,353.06,1059.18,268.26
1615,231,2,176.84,353.68,68.95
1615,387,3,293.98,881.94,249.29
1616,367,1,189.24,189.24,37.65
1616,205,3,271.23,813.69,145.79
1616,252,1,312.65,312.65,83.26
1616,18,2,268.78,537.56,104.55
1616,205,3,271.23,813.69,230.94
1617,269,2,20.32,40.64,7.82
1617,423,1,271.98,271.98,59.57
1617,188,1,451.29,451.29,95.35
1617,134,1,200.39,200.39,55.41
1618,50,2,88.5,177.0,44.87
1619,148,2,476.07,952.14,144.91
1619,443,3,180.5,541.5,65.73
1619,210,1,108.17,108.17,30.49
1619,12,3,164.03,492.09,144.0
1619,207,3,322.75,968.25,106.03
1620,37,2,487.83,975.66,237.02
1620,335,1,322.68,322.68,82.53
1620,175,2,222.19,444.38,115.73
1620,315,3,429.18,1287.54,225.28
1621,77,1,311.61,311.61,86.66
1622,128,2,18.09,36.18,7.55
1622,404,1,88.57,88.57,14.11
1623,422,1,82.7,82.7,11.54
1623,295,2,26.15,52.3,8.85
1624,466,2,297.73,595.46,94.02
1624,153,3,250.98,752.94,75.94
1624,422,2,82.7,165.4,22.34
1624,8,1,196.75,196.75,43.12
1625,107,2,62.46,124.92,26.07
1625,213,3,103.59,310.77,74.85
1625,480,1,363.08,363.08,62.47
1626,248,1,211.63,211.63,45.66
1626,149,1,292.78,292.78,67.44
1626,173,2,240.16,480.32,73.02
1626,107,2,62.46,124.92,15.07
1626,87,2,80.73,161.46,45.65
1627,385,1,375.08,375.08,54.51
1627,498,3,189.83,569.49,71.85
1627,36,1,478.21,478.21,90.93
1628,399,1,119.56,119.56,32.31
1629,96,1,342.78,342.78,46.21
1629,168,2,314.44,628.88,166.16
1629,208,3,318.35,955.05,256.06
1630,55,2,111.56,223.12,59.47
1630,403,2,133.44,266.88,64.31
1630,105,1,375.2,375.2,74.33
1630,390,1,288.56,288.56,47.58
1630,54,1,344.68,344.68,65.09
1631,420,1,177.05,177.05,21.06
1631,120,3,326.25,978.75,126.2
1631,313,2,262.78,525.56,105.57
1631,190,1,473.05,473.05,105.12
1631,95,2,477.69,955.38,141.35
1632,205,1,271.23,271.23,32.29
1632,58,1,296.99,296.99,68.34
1632,479,1,101.65,101.65,12.75
1632,494,3,130.59,391.77,43.98
1632,329,3,295.06,885.18,184.88
1633,93,3,431.65,1294.95,379.9
1633,91,3,21.7,65.1,15.63
1633,214,1,472.31,472.31,48.75
1633,339,2,393.87,787.74,230.38
1633,85,3,220.43,661.29,155.31
1634,180,2,357.61,715.22,94.94
1634,236,1,182.13,182.13,39.96
1634,144,3,450.57,1351.71,230.61
1634,478,3,159.5,478.5,62.59
1635,374,1,460.11,460.11,120.72
1635,291,2,212.16,424.32,118.48
1636,363,3,180.93,542.79,112.62
1636,452,2,229.85,459.7,106.69
1636,430,3,330.96,992.88,257.89
1636,171,1,195.13,195.13,24.57
1637,219,1,139.67,139.67,26.45
1637,332,1,24.34,24.34,6.86
1638,383,2,442.28,884.56,101.72
1638,48,1,432.81,432.81,107.16
1638,279,1,71.95,71.95,11.98
1638,295,3,26.15,78.45,8.41
1639,217,3,447.58,1342.74,265.74
1640,338,2,292.08,584.16,124.52
1640,97,2,367.3,734.6,187.21
1640,49,3,24.9,74.7,14.22
1640,14,3,347.32,1041.96,224.33
1640,153,3,250.98,752.94,191.69
1641,325,1,418.88,418.88,98.26
1641,110,3,145.64,436.92,121.51
1642,113,3,292.55,877.65,233.51
1643,195,3,269.65,808.95,186.48
1644,490,3,229.45,688.35,179.24
1644,471,2,420.69,841.38,227.29
1645,281,3,286.45,859.35,113.59
1645,349,1,498.98,498.98,52.25
1645,213,2,103.59,207.18,60.7
1645,311,1,459.84,459.84,103.64
1646,196,1,356.89,356.89,70.04
1646,412,2,391.62,783.24,105.05
1646,189,1,227.53,227.53,50.07
1646,473,3,281.37,844.11,100.28
1647,468,1,479.03,479.03,121.54
1647,342,3,395.24,1185.72,186.27
1647,297,1,240.1,240.1,47.78
1648,159,3,389.5,1168.5,138.56
1648,13,2,394.89,789.78,148.88
1649,145,3,416.26,1248.78,146.44
1649,460,3,328.44,985.32,208.8
1649,373,2,43.12,86.24,23.99
1649,145,2,416.26,832.52,155.62
1650,6,2,397.99,795.98,87.86
1651,402,3,314.05,942.15,117.06
1651,254,3,25.64,76.92,20.17
1651,391,2,176.33,352.66,43.59
1652,371,3,187.35,562.05,132.92
1652,224,3,437.0,1311.0,197.1
1652,28,3,86.47,259.41,64.53
1652,274,3,30.13,90.39,23.32
1653,105,1,375.2,375.2,103.51
1653,126,3,449.13,1347.39,402.61
1653,382,1,300.32,300.32,73.82
1653,43,3,313.64,940.92,250.57
1654,63,1,278.0,278.0,52.25
1654,289,2,99.8,199.6,58.22
1654,188,3,451.29,1353.87,180.5
1654,18,2,268.78,537.56,104.74
1655,131,3,35.22,105.66,19.88
1656,233,2,451.21,902.42,265.39
1656,183,1,187.4,187.4,19.99
1657,128,2,18.09,36.18,7.38
1657,62,1,84.82,84.82,8.78
1657,167,2,324.29,648.58,157.36
1658,414,1,302.85,302.85,74.54
1658,245,1,472.91,472.91,122.82
1659,344,2,60.82,121.64,32.25
1659,470,1,105.35,105.35,25.72
1659,154,1,264.48,264.48,41.5
1660,373,2,43.12,86.24,22.09
1660,415,1,150.03,150.03,24.24
1661,469,1,414.37,414.37,96.02
1661,1,2,360.28,720.56,208.32
1661,74,3,273.61,820.83,208.21
1661,421,2,245.1,490.2,79.61
1661,432,1,460.4,460.4,93.79
1662,11,3,128.3,384.9,73.8
1663,16,3,211.06,633.18,73.51
1663,272,1,89.3,89.3,21.35
1663,185,3,207.78,623.34,99.82
1663,384,2,412.02,824.04,147.07
1664,164,2,432.15,864.3,251.5
1665,228,2,473.52,947.04,261.42
1665,70,3,353.06,1059.18,166.84
1665,186,3,411.05,1233.15,298.69
1665,114,1,150.49,150.49,22.87
1665,66,2,239.58,479.16,104.7
1666,497,2,97.53,195.06,29.52
1666,251,2,200.05,400.1,97.49
1666,153,2,250.98,501.96,123.82
1666,20,2,235.82,471.64,130.76
1667,470,1,105.35,105.35,27.55
1667,262,2,147.61,295.22,43.37
1668,75,2,320.38,640.76,92.83
1668,231,2,176.84,353.68,65.1
1668,476,3,363.87,1091.61,296.63
1669,390,1,288.56,288.56,38.87
1670,317,1,323.26,323.26,46.7
1670,206,2,202.94,405.88,85.04
1671,406,1,478.23,478.23,107.27
1671,449,3,332.05,996.15,218.64
1671,308,3,122.21,366.63,77.88
1672,367,1,189.24,189.24,28.7
1672,325,1,418.88,418.88,83.52
1672,414,1,302.85,302.85,74.05
1673,344,1,60.82,60.82,18.13
1673,426,2,244.61,489.22,128.08
1673,89,3,65.1,195.3,51.05
1674,170,1,470.96,470.96,60.24
1674,302,1,177.14,177.14,41.34
1674,296,2,419.03,838.06,103.98
1675,156,1,327.48,327.48,41.69
1675,298,3,307.2,921.6,120.34
1675,128,3,18.09,54.27,9.15
1675,348,1,340.76,340.76,93.69
1675,361,2,350.67,701.34,187.24
1676,27,3,496.35,1489.05,231.3
1676,285,2,111.24,222.48,49.52
1676,32,3,96.58,289.74,48.48
1676,375,2,222.38,444.76,70.36
1676,348,3,340.76,1022.28,170.83
1677,191,3,163.32,489.96,68.9
1677,252,2,312.65,625.3,126.14
1678,81,3,287.2,861.6,225.24
1678,458,3,373.87,1121.61,259.01
1678,418,2,139.37,278.74,74.86
1679,37,3,487.83,1463.49,202.09
1679,447,2,452.71,905.42,148.07
1679,175,3,222.19,666.57,103.18
1679,424,1,242.0,242.0,49.97
1680,235,1,107.17,107.17,29.93
1680,169,2,200.05,400.1,57.93
1680,194,2,25.63,51.26,7.75
1681,61,1,37.62,37.62,9.75
1681,489,1,182.5,182.5,20.24
1681,24,2,335.61,671.22,73.18
1681,300,2,233.73,467.46,74.88
1682,168,3,314.44,943.32,223.54
1683,325,2,418.88,837.76,102.28
1683,336,1,384.89,384.89,114.08
1683,448,3,319.09,957.27,211.87
1684,190,2,473.05,946.1,266.23
1684,435,3,480.07,1440.21,312.93
1684,263,1,83.75,83.75,21.88
1684,441,2,422.33,844.66,250.2
1684,111,2,93.57,187.14,33.87
1685,236,1,182.13,182.13,29.94
1685,215,3,208.37,625.11,98.82
1685,289,1,99.8,99.8,13.86
1685,78,1,211.79,211.79,25.66
1686,52,2,178.71,357.42,97.39
1686,202,2,325.2,650.4,108.17
1686,62,1,84.82,84.82,12.62
1686,47,2,142.45,284.9,52.9
1686,108,1,223.48,223.48,61.18
1687,99,1,492.96,492.96,87.21
1687,190,1,473.05,473.05,92.73
1687,193,3,484.62,1453.86,383.27
1687,283,3,275.94,827.82,224.35
1687,396,3,129.89,389.67,101.3
1688,378,3,145.44,436.32,117.49
1689,97,2,367.3,734.6,173.3
1689,175,1,222.19,222.19,41.55
1689,153,1,250.98,250.98,55.31
1689,284,2,467.45,934.9,160.56
1689,191,3,163.32,489.96,108.25
1690,68,1,336.65,336.65,93.47
1690,216,3,469.03,1407.09,221.69
1691,451,3,102.93,308.79,88.98
1691,402,3,314.05,942.15,252.35
1692,427,1,323.31,323.31,53.92
1692,468,2,479.03,958.06,214.23
1692,408,1,229.08,229.08,36.6
1692,149,3,292.78,878.34,112.25
1693,487,2,113.69,227.38,37.61
1693,61,1,37.62,37.62,7.54
1693,16,1,211.06,211.06,55.46
1693,289,1,99.8,99.8,13.99
1694,199,1,488.91,488.91,141.21
1694,447,1,452.71,452.71,74.75
1694,495,2,396.52,793.04,171.2
1695,346,3,310.69,932.07,107.3
1696,215,1,208.37,208.37,25.41
1696,500,2,283.79,567.58,146.47
1696,267,3,68.6,205.8,39.85
1696,2,3,119.32,357.96,69.19
1697,62,1,84.82,84.82,14.25
1697,7,3,237.41,712.23,170.47
1697,363,1,180.93,180.93,32.16
1698,468,1,479.03,479.03,101.56
1698,2,3,119.32,357.96,63.97
1698,177,2,457.73,915.46,194.73
1698,62,3,84.82,254.46,30.53
1698,131,2,35.22,70.44,12.95
1699,297,3,240.1,720.3,151.54
1699,143,3,59.21,177.63,51.6
1700,7,3,237.41,712.23,132.25
1700,137,1,379.29,379.29,95.95
1701,21,1,448.8,448.8,112.5
1701,191,3,163.32,489.96,61.93
1702,129,3,65.21,195.63,25.33
1702,255,2,228.05,456.1,114.25
1702,15,1,295.21,295.21,60.9
1702,39,1,214.33,214.33,62.77
1703,254,3,25.64,76.92,19.09
1703,20,1,235.82,235.82,32.6
1703,442,2,456.16,912.32,240.66
1704,158,1,184.99,184.99,38.65
1704,335,3,322.68,968.04,262.67
1704,438,2,35.04,70.08,15.49
1704,2,2,119.32,238.64,42.97
1705,408,1,229.08,229.08,34.75
1705,376,2,63.88,127.76,20.41
1705,480,2,363.08,726.16,178.28
1705,322,3,400.93,1202.79,158.96
1705,43,3,313.64,940.92,119.42
1706,498,1,189.83,189.83,23.64
1706,352,1,53.14,53.14,6.03
1707,347,2,481.32,962.64,173.35
1707,218,3,168.77,506.31,61.27
1707,363,1,180.93,180.93,28.42
1707,212,2,207.41,414.82,107.38
1707,300,2,233.73,467.46,61.1
1708,464,1,367.51,367.51,49.32
1708,315,3,429.18,1287.54,134.81
1708,189,1,227.53,227.53,56.32
1708,106,1,268.92,268.92,31.36
1708,280,3,404.34,1213.02,311.06
1709,457,1,360.14,360.14,64.06
1709,7,1,237.41,237.41,66.73
1710,464,1,367.51,367.51,42.82
1710,87,3,80.73,242.19,35.07
1710,195,3,269.65,808.95,170.53
1710,280,2,404.34,808.68,222.63
1710,121,1,52.53,52.53,9.83
1711,90,1,208.46,208.46,56.4
1712,300,3,233.73,701.19,145.39
1712,137,3,379.29,1137.87,179.83
1712,327,2,296.96,593.92,135.07
1712,197,3,358.16,1074.48,118.99
1712,235,1,107.17,107.17,20.44
1713,440,1,183.73,183.73,30.86
1713,314,2,350.53,701.06,167.15
1713,82,1,197.48,197.48,52.58
1714,450,1,107.05,107.05,20.8
1714,343,1,187.04,187.04,34.36
1715,278,2,326.09,652.18,76.34
1716,159,2,389.5,779.0,212.92
1716,304,1,487.96,487.96,141.91
1716,442,2,456.16,912.32,93.35
1716,72,2,41.54,83.08,9.5
1716,121,3,52.53,157.59,45.18
1717,44,2,72.18,144.36,38.95
1717,6,3,397.99,1193.97,329.02
1718,426,1,244.61,244.61,69.52
1718,435,3,480.07,1440.21,206.64
1718,106,2,268.92,537.84,116.77
1718,407,1,399.91,399.91,79.47
1718,417,3,58.27,174.81,45.14
1719,72,2,41.54,83.08,22.65
1719,448,3,319.09,957.27,122.98
1720,403,1,133.44,133.44,25.7
1721,101,1,269.56,269.56,38.84
1722,315,3,429.18,1287.54,142.88
1723,95,3,477.69,1433.07,421.9
1723,210,1,108.17,108.17,11.88
1723,32,1,96.58,96.58,28.26
1723,174,2,484.46,968.92,258.53
1723,86,3,310.12,930.36,151.54
1724,202,1,325.2,325.2,62.93
1725,313,2,262.78,525.56,58.88
1725,145,2,416.26,832.52,198.17
1725,257,1,127.56,127.56,34.87
1726,104,1,459.1,459.1,88.09
1726,45,2,10.56,21.12,2.49
1726,473,1,281.37,281.37,58.51
1727,186,1,411.05,411.05,122.4
1727,434,1,290.04,290.04,47.68
1727,179,2,87.41,174.82,50.73
1727,430,2,330.96,661.92,193.12
1727,245,3,472.91,1418.73,378.31
1728,366,2,52.21,104.42,25.74
1728,244,3,444.06,1332.18,237.99
1728,113,2,292.55,585.1,112.16
1729,378,2,145.44,290.88,54.75
1730,379,2,308.97,617.94,104.02
1730,319,1,204.1,204.1,56.84
1730,262,2,147.61,295.22,78.85
1731,55,2,111.56,223.12,66.65
1731,407,3,399.91,1199.73,312.62
1731,47,3,142.45,427.35,86.39
1731,270,3,176.53,529.59,83.04
1732,242,1,161.12,161.12,26.49
1732,132,1,157.8,157.8,25.62
1733,120,2,326.25,652.5,162.52
1733,416,3,224.18,672.54,128.28
1733,35,1,168.44,168.44,41.81
1734,468,2,479.03,958.06,250.77
1735,33,1,29.05,29.05,5.29
1736,78,3,211.79,635.37,91.38
1736,298,1,307.2,307.2,74.06
1737,241,3,473.56,1420.68,281.46
1737,460,3,328.44,985.32,220.34
1737,304,3,487.96,1463.88,226.96
1738,359,1,468.06,468.06,87.51
1738,85,1,220.43,220.43,55.42
1738,57,3,478.64,1435.92,330.6
1739,190,2,473.05,946.1,258.59
1740,227,2,381.43,762.86,207.17
1740,187,1,387.81,387.81,47.64
1740,487,2,113.69,227.38,50.32
1741,316,2,463.03,926.06,134.07
1742,397,2,386.92,773.84,189.08
1742,344,1,60.82,60.82,6.4
1743,487,3,113.69,341.07,44.07
1743,202,3,325.2,975.6,204.58
1743,182,2,324.01,648.02,91.24
1743,488,2,10.29,20.58,5.01
1743,185,1,207.78,207.78,47.84
1744,499,3,305.69,917.07,103.74
1745,205,2,271.23,542.46,107.41
1746,195,2,269.65,539.3,137.94
1747,462,1,426.47,426.47,105.41
1747,282,2,216.06,432.12,128.01
1747,153,2,250.98,501.96,92.58
1747,398,3,375.9,1127.7,197.78
1748,349,1,498.98,498.98,86.23
1749,52,3,178.71,536.13,148.48
1749,50,1,88.5,88.5,26.29
1749,380,2,81.03,162.06,24.01
1749,116,3,312.84,938.52,234.88
1750,146,3,132.18,396.54,45.47
1750,413,3,367.2,1101.6,144.69
1750,466,1,297.73,297.73,56.97
1750,455,3,346.87,1040.61,284.13
1750,76,3,356.52,1069.56,171.33
1751,476,3,363.87,1091.61,145.01
1751,418,2,139.37,278.74,58.03
1751,238,3,445.31,1335.93,322.32
1752,18,1,268.78,268.78,30.35
1752,420,3,177.05,531.15,69.07
1752,416,1,224.18,224.18,34.17
1752,138,1,47.52,47.52,7.82
1752,463,3,499.58,1498.74,419.46
1753,44,2,72.18,144.36,33.62
1753,450,2,107.05,214.1,54.76
1753,309,2,140.23,280.46,28.17
1753,157,1,461.03,461.03,92.35
1754,444,3,405.68,1217.04,171.84
1754,257,3,127.56,382.68,45.22
1754,140,1,278.16,278.16,36.66
1754,309,1,140.23,140.23,14.26
1754,233,1,451.21,451.21,68.64
1755,113,1,292.55,292.55,86.85
1755,54,1,344.68,344.68,77.9
1755,211,2,364.78,729.56,106.39
1756,16,3,211.06,633.18,99.88
1756,241,1,473.56,473.56,83.62
1756,199,2,488.91,977.82,251.94
1756,245,1,472.91,472.91,69.53
1756,186,3,411.05,1233.15,140.9
1757,116,3,312.84,938.52,156.93
1757,430,1,330.96,330.96,33.97
1758,70,2,353.06,706.12,124.71
1758,145,2,416.26,832.52,98.36
1758,335,3,322.68,968.04,262.27
1758,238,3,445.31,1335.93,309.77
1758,54,2,344.68,689.36,139.16
1759,374,1,460.11,460.11,80.4
1759,126,2,449.13,898.26,111.09
1759,234,3,240.51,721.53,89.86
1759,454,1,193.05,193.05,24.51
1759,419,2,306.01,612.02,129.51
1760,200,3,98.24,294.72,31.12
1761,334,2,466.82,933.64,225.03
1762,61,2,37.62,75.24,19.66
1762,87,3,80.73,242.19,30.98
1763,464,2,367.51,735.02,176.0
1763,252,3,312.65,937.95,232.7
1763,333,3,157.61,472.83,137.22
1763,224,1,437.0,437.0,50.72
1763,461,3,147.28,441.84,91.32
1764,262,1,147.61,147.61,28.14
1764,243,1,192.65,192.65,34.21
1764,65,2,351.48,702.96,118.72
1764,463,3,499.58,1498.74,247.8
1764,420,2,177.05,354.1,54.53
1765,242,3,161.12,483.36,76.34
1765,46,3,63.39,190.17,29.85
1766,413,3,367.2,1101.6,205.15
1767,278,1,326.09,326.09,68.03
1767,106,2,268.92,537.84,131.32
1768,492,2,343.52,687.04,88.92
1768,84,1,255.17,255.17,45.21
1768,385,3,375.08,1125.24,222.21
1769,328,2,305.52,611.04,122.9
1769,196,2,356.89,713.78,146.87
1769,5,3,250.48,751.44,79.4
1769,24,3,335.61,1006.83,237.7
1769,467,2,188.72,377.44,61.68
1770,274,2,30.13,60.26,6.56
1771,479,1,101.65,101.65,16.23
1771,191,2,163.32,326.64,86.26
1772,273,1,278.51,278.51,76.58
1772,239,2,48.9,97.8,10.12
1772,435,2,480.07,960.14,132.51
1773,90,3,208.46,625.38,110.05
1773,30,2,41.72,83.44,19.86
1774,495,3,396.52,1189.56,190.4
1774,499,2,305.69,611.38,80.24
1774,341,1,79.9,79.9,10.53
1774,434,2,290.04,580.08,147.68
1774,317,2,323.26,646.52,84.14
1775,34,3,358.11,1074.33,302.69
1775,186,2,411.05,822.1,98.64
1775,20,1,235.82,235.82,25.26
1775,148,2,476.07,952.14,103.47
1775,257,2,127.56,255.12,64.62
1776,475,1,20.6,20.6,2.17
1776,357,2,384.1,768.2,156.14
1777,237,2,315.78,631.56,113.48
1777,121,3,52.53,157.59,46.18
1778,184,1,25.0,25.0,5.88
1778,210,1,108.17,108.17,12.96
1778,344,2,60.82,121.64,28.03
1778,376,2,63.88,127.76,25.4
1779,447,1,452.71,452.71,50.33
1779,320,2,147.45,294.9,83.07
1779,46,2,63.39,126.78,32.79
1779,424,3,242.0,726.0,135.51
1780,392,1,38.2,38.2,5.13
1781,456,1,373.23,373.23,63.76
1781,125,1,119.93,119.93,21.5
1782,393,1,319.6,319.6,73.28
1782,355,1,423.76,423.76,68.65
1782,164,3,432.15,1296.45,245.98
1782,44,1,72.18,72.18,17.98
1783,301,3,57.97,173.91,41.66
1783,432,1,460.4,460.4,79.86
1783,387,1,293.98,293.98,69.22
1783,141,1,315.6,315.6,73.96
1784,200,3,98.24,294.72,38.54
1784,264,2,225.29,450.58,85.91
1784,68,1,336.65,336.65,47.24
1785,168,2,314.44,628.88,107.5
1785,399,3,119.56,358.68,92.68
1785,336,1,384.89,384.89,90.73
1785,270,2,176.53,353.06,56.51
1786,165,1,415.01,415.01,71.85
1787,486,2,135.16,270.32,43.61
1787,20,1,235.82,235.82,61.8
1787,216,2,469.03,938.06,219.33
1787,109,1,95.15,95.15,11.96
1788,116,3,312.84,938.52,277.42
1789,146,1,132.18,132.18,27.55
1789,67,2,234.84,469.68,83.46
1790,394,1,169.15,169.15,48.01
1791,150,3,389.3,1167.9,161.64
1791,140,3,278.16,834.48,97.24
1792,214,3,472.31,1416.93,221.86
1792,75,2,320.38,640.76,77.73
1792,114,2,150.49,300.98,55.74
1792,146,2,132.18,264.36,38.06
1792,212,2,207.41,414.82,47.15
1793,247,1,45.78,45.78,7.63
1793,40,2,74.81,149.62,31.73
1793,318,2,64.71,129.42,37.46
1793,43,2,313.64,627.28,64.51
1793,117,3,181.9,545.7,106.8
1794,291,1,212.16,212.16,31.22
1794,406,2,478.23,956.46,171.97
1794,154,1,264.48,264.48,50.12
1794,110,1,145.64,145.64,19.28
1795,352,2,53.14,106.28,23.98
1795,236,1,182.13,182.13,35.54
1796,325,1,418.88,418.88,67.26
1796,307,2,265.63,531.26,76.61
1796,205,1,271.23,271.23,56.88
1796,417,1,58.27,58.27,11.9
1796,172,1,233.81,233.81,65.46
1797,206,1,202.94,202.94,55.96
1797,150,2,389.3,778.6,215.66
